date,cp_name,tag,count
20191113,연합뉴스TV,gender,2
20191113,오마이뉴스,clean,60
20191113,우먼센스,clean,1
20191113,이데일리,clean,95
20191113,이데일리,gender,1
20191113,이데일리,molka,1
20191113,일간스포츠,clean,5
20191113,조선일보,clean,88
20191113,중앙일보,clean,138
20191113,중앙일보,gender,3
20191113,중앙일보,molka,1
20191113,채널A,clean,22
20191113,코스모폴리탄,clean,1
20191113,쿠키뉴스,bearing,1
20191113,쿠키뉴스,clean,153
20191113,티브이데일리,clean,1
20191113,파이낸셜뉴스,clean,144
20191113,프레시안,clean,105
20191113,한겨레,clean,58
20191113,한국경제,clean,71
20191113,한국일보,clean,99
20191113,헤럴드경제,bearing,1
20191113,헤럴드경제,clean,135
20191113,헤럴드경제,gender,3
20191114,EBS,clean,6
20191114,JTBC,clean,69
20191114,KBS,clean,194
20191114,KBS,gender,1
20191114,MBC,clean,115
20191114,MBC연예,clean,1
20191114,MBN,clean,44
20191114,OSEN,clean,1
20191114,SBS,bearing,1
20191114,SBS,clean,103
20191114,YTN,clean,206
20191114,게임톡,clean,1
20191114,경향신문,clean,89
20191114,국민일보,clean,85
20191114,노컷뉴스,bearing,1
20191114,노컷뉴스,clean,159
20191114,노컷뉴스,gender,2
20191114,뉴스1,clean,893
20191114,뉴스1,gender,1
20191114,뉴시스,clean,613
20191114,뉴시스,gender,1
20191114,뉴시스,molka,1
20191114,더팩트,clean,17
20191114,데일리안,clean,13
20191114,동아일보,clean,74
20191114,디지털타임스,clean,30
20191114,럭셔리,clean,1
20191114,리빙센스,clean,1
20191114,마리끌레르,clean,2
20191114,매일경제,clean,37
20191114,머니S,clean,100
20191114,머니S,molka,1
20191114,머니투데이,clean,139
20191114,메종,clean,1
20191114,문화일보,clean,59
20191114,미디어오늘,clean,5
20191114,베스트베이비,bearing,1
20191114,서울경제,clean,93
20191114,서울신문,clean,88
20191114,서울신문,profession,1
20191114,세계일보,clean,92
20191114,스포츠경향,clean,7
20191114,스포츠동아,clean,3
20191114,스포츠조선,clean,19
20191114,시사IN,clean,1
20191114,시사저널,clean,15
20191114,시티라이프,clean,1
20191114,신동아,clean,1
20191114,아레나,clean,1
20191114,아시아경제,bearing,1
20191114,아시아경제,clean,113
20191114,아이뉴스24,clean,6
20191114,연합뉴스,abuse,1
20191114,연합뉴스,bearing,1
20191114,연합뉴스,clean,762
20191114,연합뉴스,gender,2
20191114,연합뉴스TV,clean,125
20191114,오마이뉴스,clean,53
20191114,오토타임즈,clean,1
20191114,우먼동아일보,clean,14
20191114,우먼센스,clean,1
20191114,이데일리,clean,109
20191114,이데일리,gender,1
20191114,이데일리,molka,2
20191114,일간스포츠,clean,2
20191114,조선일보,clean,104
20191114,조선일보,gender,1
20191114,중앙일보,clean,98
20191114,중앙일보,gender,1
20191114,지디넷코리아,clean,2
20191114,채널A,clean,22
20191114,쿠키뉴스,clean,107
20191114,파이낸셜뉴스,clean,142
20191114,파이낸셜뉴스,gender,2
20191114,프레시안,bearing,1
20191114,프레시안,clean,108
20191114,한겨레,clean,62
20191114,한국경제,clean,86
20191114,한국일보,clean,108
20191114,헤럴드경제,bearing,1
20191114,헤럴드경제,clean,148
20191114,헤럴드경제,gender,1
20191115,EBS,clean,10
20191115,JTBC,clean,54
20191115,JTBC,gender,1
20191115,KBS,clean,182
20191115,KBS,gender,2
20191115,MBC,clean,111
20191115,MBN,clean,44
20191115,SBS,clean,93
20191115,YTN,clean,210
20191115,경향신문,clean,79
20191115,경향신문,neutral,1
20191115,국민일보,clean,62
20191115,기자협회보,clean,1
20191115,노컷뉴스,clean,118
20191115,노컷뉴스,gender,1
20191115,뉴스1,clean,475
20191115,뉴스1,gender,3
20191115,뉴스타파,clean,1
20191115,뉴시스,bearing,1
20191115,뉴시스,clean,486
20191115,뉴시스,gender,4
20191115,더팩트,clean,15
20191115,데일리안,clean,11
20191115,동아일보,clean,70
20191115,디지털타임스,clean,3
20191115,리빙센스,clean,1
20191115,마리끌레르,clean,2
20191115,매일경제,clean,41
20191115,머니S,clean,101
20191115,머니투데이,clean,120
20191115,메종,clean,1
20191115,문화일보,clean,46
20191115,미디어오늘,clean,4
20191115,베스트베이비,clean,1
20191115,서울경제,clean,81
20191115,서울신문,clean,105
20191115,세계일보,clean,82
20191115,세계일보,gender,1
20191115,스타뉴스,clean,1
20191115,스포츠경향,clean,12
20191115,스포츠경향,molka,1
20191115,스포츠동아,clean,3
20191115,스포츠조선,clean,3
20191115,시사IN,clean,2
20191115,시사저널,clean,17
20191115,아레나,clean,1
20191115,아시아경제,clean,127
20191115,아이뉴스24,clean,3
20191115,연합뉴스,clean,510
20191115,연합뉴스,gender,4
20191115,연합뉴스,molka,1
20191115,연합뉴스TV,clean,125
20191115,오마이뉴스,clean,53
20191115,우먼센스,clean,1
20191115,이데일리,clean,90
20191115,이데일리,gender,1
20191115,일간스포츠,clean,3
20191115,조선일보,clean,98
20191115,중앙SUNDAY,clean,1
20191115,중앙일보,clean,102
20191115,지디넷코리아,clean,1
20191115,채널A,clean,23
20191115,쿠키뉴스,bearing,2
20191115,쿠키뉴스,clean,114
20191115,파이낸셜뉴스,clean,81
20191115,프레시안,bearing,1
20191115,프레시안,clean,108
20191115,한겨레,clean,45
20191115,한겨레21,clean,2
20191115,한국경제,clean,68
20191115,한국일보,clean,71
20191115,헤럴드경제,clean,101
20191115,헤럴드경제,gender,2
20191116,JTBC,clean,18
20191116,KBS,clean,82
20191116,MBC,clean,66
20191116,MBN,clean,32
20191116,SBS,clean,47
20191116,YTN,clean,118
20191116,YTN,gender,1
20191116,게임톡,clean,2
20191116,경향신문,clean,13
20191116,국민일보,clean,19
20191116,노컷뉴스,clean,16
20191116,뉴스1,clean,191
20191116,뉴스1,gender,3
20191116,뉴스타파,clean,1
20191116,뉴시스,clean,116
20191116,뉴시스,gender,1
20191116,더팩트,clean,4
20191116,데일리안,clean,3
20191116,동아일보,clean,34
20191116,럭셔리,clean,1
20191116,매일경제,clean,1
20191116,머니S,clean,21
20191116,머니투데이,clean,28
20191116,미디어오늘,clean,5
20191116,서울경제,clean,18
20191116,서울경제,gender,1
20191116,서울신문,clean,22
20191116,세계일보,bearing,1
20191116,세계일보,clean,41
20191116,세계일보,gender,2
20191116,스포츠경향,clean,1
20191116,시사저널,clean,2
20191116,신동아,clean,2
20191116,아시아경제,clean,22
20191116,연합뉴스,clean,199
20191116,연합뉴스,gender,2
20191116,연합뉴스TV,abuse,1
20191116,연합뉴스TV,clean,57
20191116,연합뉴스TV,gender,1
20191116,오마이뉴스,clean,26
20191116,이데일리,clean,39
20191116,이데일리,gender,1
20191116,일간스포츠,clean,2
20191116,조선일보,clean,67
20191116,중앙SUNDAY,clean,13
20191116,중앙일보,clean,31
20191116,채널A,clean,12
20191116,채널A,profession,1
20191116,쿠키뉴스,clean,22
20191116,파이낸셜뉴스,clean,52
20191116,프레시안,clean,17
20191116,한겨레,clean,3
20191116,한국경제,bearing,1
20191116,한국경제,clean,22
20191116,한국일보,clean,42
20191116,헤럴드경제,clean,15
20191117,JTBC,clean,14
20191117,KBS,clean,63
20191117,KBS,profession,1
20191117,MBC,clean,43
20191117,MBN,clean,23
20191117,SBS,clean,47
20191117,YTN,clean,142
20191117,경향신문,bearing,1
20191117,경향신문,clean,87
20191117,경향신문,gender,1
20191117,국민일보,bearing,2
20191117,국민일보,clean,57
20191117,국민일보,gender,1
20191117,노컷뉴스,clean,37
20191117,노컷뉴스,gender,1
20191117,뉴스1,clean,262
20191117,뉴스1,gender,2
20191117,뉴시스,clean,243
20191117,뉴시스,gender,2
20191117,더팩트,clean,10
20191117,데일리안,clean,13
20191117,동아일보,clean,8
20191117,디지털타임스,clean,10
20191117,매일경제,clean,21
20191117,머니S,clean,37
20191117,머니투데이,clean,58
20191117,머니투데이,gender,1
20191117,미디어오늘,clean,4
20191117,서울경제,bearing,1
20191117,서울경제,clean,57
20191117,서울신문,clean,31
20191117,세계일보,clean,49
20191117,세계일보,gender,1
20191117,스포츠경향,clean,9
20191117,스포츠조선,clean,6
20191117,시사저널,clean,4
20191117,신동아,clean,2
20191117,아시아경제,clean,57
20191117,연합뉴스,bearing,2
20191117,연합뉴스,clean,280
20191117,연합뉴스,gender,1
20191117,연합뉴스,neutral,1
20191117,연합뉴스TV,clean,63
20191117,오마이뉴스,clean,20
20191117,우먼동아일보,clean,7
20191117,이데일리,clean,31
20191117,일간스포츠,clean,1
20191117,조선일보,clean,17
20191117,중앙일보,clean,51
20191117,채널A,clean,13
20191117,쿠키뉴스,clean,35
20191117,파이낸셜뉴스,clean,78
20191117,프레시안,clean,40
20191117,한겨레,clean,36
20191117,한겨레21,clean,3
20191117,한국경제,clean,42
20191117,한국경제,gender,1
20191117,한국일보,bearing,1
20191117,한국일보,clean,38
20191117,헤럴드경제,clean,22
20191118,EBS,clean,9
20191118,IT동아,clean,1
20191118,JTBC,clean,62
20191118,KBS,bearing,1
20191118,KBS,clean,176
20191118,MBC,clean,112
20191118,MBC연예,clean,3
20191118,MBN,clean,44
20191118,MBN,gender,1
20191118,SBS,bearing,1
20191118,SBS,clean,81
20191118,SBS,gender,1
20191118,YTN,clean,199
20191118,YTN,gender,1
20191118,ize,clean,1
20191118,게임톡,clean,1
20191118,경향신문,clean,83
20191118,경향신문,gender,1
20191118,국민일보,clean,74
20191118,기자협회보,clean,4
20191118,노컷뉴스,bearing,1
20191118,노컷뉴스,clean,164
20191118,노컷뉴스,gender,2
20191118,뉴스1,bearing,10
20191118,뉴스1,clean,626
20191118,뉴스1,gender,6
20191118,뉴스타파,clean,2
20191118,뉴시스,abuse,1
20191118,뉴시스,clean,523
20191118,뉴시스,gender,6
20191118,더팩트,abuse,1
20191118,더팩트,clean,17
20191118,데일리안,clean,13
20191118,동아일보,clean,58
20191118,디지털타임스,clean,13
20191118,리빙센스,clean,1
20191118,마리끌레르,clean,2
20191118,매일경제,clean,45
20191118,매일경제,gender,1
20191118,머니S,clean,107
20191118,머니투데이,clean,132
20191118,메종,clean,1
20191118,문화일보,clean,36
20191118,문화일보,gender,2
20191118,미디어오늘,clean,6
20191118,베스트베이비,clean,1
20191118,서울경제,clean,95
20191118,서울경제,gender,1
20191118,서울신문,clean,92
20191118,서울신문,gender,1
20191118,세계일보,clean,93
20191118,세계일보,gender,1
20191118,스타뉴스,clean,1
20191118,스포츠경향,clean,7
20191118,스포츠동아,clean,3
20191118,스포츠조선,clean,14
20191118,시사IN,clean,1
20191118,시사저널,clean,16
20191118,신동아,clean,4
20191118,아레나,clean,1
20191118,아시아경제,clean,142
20191118,연합뉴스,clean,618
20191118,연합뉴스,gender,2
20191118,연합뉴스TV,clean,127
20191118,오마이뉴스,clean,70
20191118,우먼센스,clean,1
20191118,이데일리,clean,108
20191118,조선일보,clean,94
20191118,조선일보,molka,1
20191118,중앙일보,abuse,1
20191118,중앙일보,clean,119
20191118,중앙일보,gender,2
20191118,지디넷코리아,clean,1
20191118,채널A,clean,24
20191118,쿠키뉴스,abuse,1
20191118,쿠키뉴스,bearing,1
20191118,쿠키뉴스,clean,131
20191118,쿠키뉴스,gender,1
20191118,티브이데일리,clean,1
20191118,파이낸셜뉴스,clean,119
20191118,프레시안,bearing,1
20191118,프레시안,clean,106
20191118,한겨레,clean,48
20191118,한겨레,gender,2
20191118,한겨레21,clean,3
20191118,한국경제,clean,82
20191118,한국일보,clean,111
20191118,헤럴드경제,clean,150
20191118,헤럴드경제,gender,1
20191119,EBS,bearing,2
20191119,EBS,clean,9
20191119,JTBC,clean,63
20191119,KBS,clean,172
20191119,MBC,clean,109
20191119,MBC연예,clean,1
20191119,MBN,clean,48
20191119,OSEN,clean,1
20191119,SBS,clean,104
20191119,YTN,clean,196
20191119,경향신문,clean,89
20191119,국민일보,clean,98
20191119,노컷뉴스,clean,181
20191119,뉴스1,bearing,1
20191119,뉴스1,clean,685
20191119,뉴스1,gender,6
20191119,뉴스1,molka,1
20191119,뉴스1,neutral,1
20191119,뉴스1,porn,1
20191119,뉴스타파,clean,1
20191119,뉴시스,bearing,2
20191119,뉴시스,clean,566
20191119,뉴시스,gender,2
20191119,뉴시스,molka,1
20191119,더팩트,clean,16
20191119,데일리안,clean,8
20191119,동아일보,clean,62
20191119,디지털타임스,clean,27
20191119,럭셔리,clean,2
20191119,리빙센스,clean,1
20191119,마리끌레르,clean,2
20191119,매일경제,clean,37
20191119,머니S,clean,96
20191119,머니투데이,clean,180
20191119,머니투데이,molka,1
20191119,메종,clean,1
20191119,문화일보,clean,49
20191119,미디어오늘,clean,6
20191119,베스트베이비,clean,1
20191119,서울경제,clean,88
20191119,서울신문,clean,98
20191119,서울신문,gender,1
20191119,세계일보,clean,86
20191119,세계일보,trivialize,1
20191119,스타뉴스,clean,1
20191119,스포츠경향,clean,11
20191119,스포츠동아,clean,2
20191119,스포츠조선,clean,10
20191119,시사IN,clean,3
20191119,시사저널,clean,17
20191119,신동아,clean,3
20191119,아레나,clean,1
20191119,아시아경제,clean,141
20191119,아시아경제,gender,1
20191119,아이뉴스24,clean,4
20191119,연합뉴스,clean,648
20191119,연합뉴스,gender,3
20191119,연합뉴스,profession,1
20191119,연합뉴스TV,clean,110
20191119,연합뉴스TV,gender,1
20191119,오마이뉴스,clean,68
20191119,우먼동아일보,clean,5
20191119,우먼센스,clean,1
20191119,이데일리,clean,107
20191119,이데일리,neutral,1
20191119,일간스포츠,clean,8
20191119,조선일보,clean,111
20191119,조선일보,gender,1
20191119,중앙일보,clean,131
20191119,중앙일보,gender,1
20191119,채널A,clean,18
20191119,쿠키뉴스,clean,120
20191119,티브이데일리,clean,7
20191119,파이낸셜뉴스,clean,140
20191119,파이낸셜뉴스,gender,2
20191119,파이낸셜뉴스,neutral,1
20191119,프레시안,clean,119
20191119,프레시안,gender,1
20191119,한겨레,clean,59
20191119,한겨레21,clean,2
20191119,한국경제,clean,72
20191119,한국일보,clean,118
20191119,헤럴드경제,clean,142
20191119,헤럴드경제,gender,2
20191120,EBS,clean,11
20191120,JTBC,clean,58
20191120,KBS,clean,173
20191120,MBC,clean,121
20191120,MBC,gender,1
20191120,MBC연예,clean,1
20191120,MBN,clean,47
20191120,SBS,clean,88
20191120,SBS funE,clean,5
20191120,YTN,clean,200
20191120,경향신문,bearing,1
20191120,경향신문,clean,99
20191120,경향신문,gender,2
20191120,국민일보,clean,98
20191120,기자협회보,clean,9
20191120,노컷뉴스,bearing,1
20191120,노컷뉴스,clean,163
20191120,노컷뉴스,gender,1
20191120,뉴스1,bearing,1
20191120,뉴스1,clean,658
20191120,뉴스1,gender,2
20191120,뉴스1,molka,1
20191120,뉴스타파,clean,1
20191120,뉴시스,bearing,1
20191120,뉴시스,clean,538
20191120,뉴시스,gender,4
20191120,뉴시스,profession,1
20191120,더팩트,clean,16
20191120,데일리안,clean,12
20191120,동아일보,clean,64
20191120,동아일보,gender,2
20191120,디지털타임스,clean,27
20191120,럭셔리,clean,1
20191120,리빙센스,clean,1
20191120,마리끌레르,clean,2
20191120,매일경제,clean,35
20191120,머니S,clean,84
20191120,머니투데이,clean,126
20191120,머니투데이,gender,1
20191120,머니투데이,molka,1
20191120,메종,clean,1
20191120,문화일보,clean,56
20191120,미디어오늘,clean,10
20191120,베스트베이비,clean,1
20191120,서울경제,clean,73
20191120,서울신문,clean,109
20191120,서울신문,profession,1
20191120,세계일보,clean,92
20191120,세계일보,gender,1
20191120,세계일보,profession,1
20191120,스포츠경향,clean,14
20191120,스포츠동아,clean,3
20191120,스포츠조선,clean,6
20191120,스포탈코리아,clean,1
20191120,시사IN,clean,4
20191120,시사저널,clean,17
20191120,신동아,clean,2
20191120,아시아경제,clean,154
20191120,아이뉴스24,clean,4
20191120,연합뉴스,clean,653
20191120,연합뉴스,demonize,1
20191120,연합뉴스,gender,2
20191120,연합뉴스,profession,1
20191120,연합뉴스TV,clean,141
20191120,오마이뉴스,clean,57
20191120,우먼센스,clean,1
20191120,이데일리,clean,104
20191120,일간스포츠,clean,3
20191120,조선일보,clean,103
20191120,중앙SUNDAY,clean,1
20191120,중앙일보,clean,108
20191120,중앙일보,gender,1
20191120,지디넷코리아,clean,2
20191120,채널A,clean,25
20191120,쿠키뉴스,clean,144
20191120,쿠키뉴스,gender,1
20191120,티브이데일리,clean,5
20191120,파이낸셜뉴스,clean,123
20191120,파이낸셜뉴스,molka,1
20191120,프레시안,bearing,2
20191120,프레시안,clean,108
20191120,프레시안,gender,1
20191120,한겨레,clean,54
20191120,한겨레,gender,1
20191120,한겨레21,clean,3
20191120,한국경제,clean,65
20191120,한국경제,gender,1
20191120,한국일보,clean,115
20191120,한국일보,gender,1
20191120,한국일보,profession,1
20191120,헤럴드경제,clean,154
20191121,EBS,clean,10
20191121,JTBC,clean,63
20191121,KBS,clean,197
20191121,MBC,clean,138
20191121,MBC,gender,1
20191121,MBC연예,clean,1
20191121,MBN,clean,48
20191121,SBS,clean,104
20191121,SBS,gender,1
20191121,SBS funE,clean,4
20191121,YTN,bearing,1
20191121,YTN,clean,211
20191121,YTN,gender,2
20191121,게임톡,clean,1
20191121,경향신문,bearing,1
20191121,경향신문,clean,105
20191121,국민일보,clean,89
20191121,국민일보,gender,1
20191121,국민일보,molka,1
20191121,노컷뉴스,clean,156
20191121,노컷뉴스,gender,1
20191121,노컷뉴스,molka,1
20191121,뉴스1,clean,623
20191121,뉴스1,gender,5
20191121,뉴시스,bearing,1
20191121,뉴시스,clean,545
20191121,뉴시스,gender,4
20191121,더팩트,clean,17
20191121,데일리안,clean,10
20191121,동아일보,clean,52
20191121,동아일보,gender,2
20191121,디지털타임스,clean,20
20191121,럭셔리,clean,1
20191121,리빙센스,clean,1
20191121,마리끌레르,clean,2
20191121,매일경제,clean,30
20191121,머니S,clean,79
20191121,머니투데이,clean,138
20191121,메종,clean,1
20191121,문화일보,clean,39
20191121,미디어오늘,clean,5
20191121,서울경제,clean,82
20191121,서울신문,clean,101
20191121,서울신문,gender,2
20191121,세계일보,clean,95
20191121,세계일보,gender,1
20191121,스타뉴스,clean,1
20191121,스포츠경향,clean,8
20191121,스포츠동아,clean,7
20191121,스포츠조선,clean,13
20191121,시사IN,clean,4
20191121,시사저널,clean,8
20191121,시티라이프,clean,5
20191121,신동아,clean,2
20191121,아레나,clean,1
20191121,아시아경제,clean,130
20191121,아시아경제,gender,2
20191121,아이뉴스24,clean,5
20191121,연합뉴스,bearing,1
20191121,연합뉴스,clean,641
20191121,연합뉴스,gender,3
20191121,연합뉴스TV,abuse,1
20191121,연합뉴스TV,bearing,2
20191121,연합뉴스TV,clean,123
20191121,연합뉴스TV,gender,2
20191121,오마이뉴스,clean,43
20191121,이데일리,clean,107
20191121,일간스포츠,clean,4
20191121,조선일보,clean,89
20191121,조선일보,gender,2
20191121,중앙일보,bearing,2
20191121,중앙일보,clean,120
20191121,중앙일보,gender,2
20191121,지디넷코리아,clean,1
20191121,채널A,clean,26
20191121,코스모폴리탄,clean,1
20191121,쿠키뉴스,clean,131
20191121,티브이데일리,clean,1
20191121,파이낸셜뉴스,clean,134
20191121,프레시안,bearing,1
20191121,프레시안,clean,109
20191121,한겨레,clean,76
20191121,한겨레,gender,2
20191121,한국경제,bearing,1
20191121,한국경제,clean,78
20191121,한국일보,clean,127
20191121,헤럴드경제,bearing,1
20191121,헤럴드경제,clean,111
20191121,헤럴드경제,gender,3
20191122,EBS,clean,9
20191122,JTBC,clean,52
20191122,KBS,clean,165
20191122,KBS,gender,1
20191122,MBC,clean,109
20191122,MBC,neutral,1
20191122,MBN,clean,46
20191122,SBS,clean,88
20191122,SBS funE,clean,2
20191122,YTN,clean,217
20191122,YTN,neutral,1
20191122,경향신문,bearing,1
20191122,경향신문,clean,64
20191122,경향신문,gender,1
20191122,국민일보,clean,73
20191122,국민일보,gender,2
20191122,기자협회보,clean,4
20191122,노컷뉴스,clean,140
20191122,노컷뉴스,gender,1
20191122,뉴스1,clean,561
20191122,뉴스1,gender,7
20191122,뉴스1,molka,1
20191122,뉴시스,bearing,4
20191122,뉴시스,clean,426
20191122,뉴시스,gender,3
20191122,뉴시스,molka,1
20191122,뉴시스,trivialize,1
20191122,더팩트,clean,14
20191122,데일리안,clean,13
20191122,동아일보,clean,61
20191122,동아일보,gender,1
20191122,디지털타임스,clean,8
20191122,럭셔리,clean,1
20191122,리빙센스,clean,1
20191122,마리끌레르,clean,2
20191122,매일경제,clean,19
20191122,매일경제,profession,1
20191122,머니S,clean,63
20191122,머니투데이,clean,128
20191122,머니투데이,gender,1
20191122,메종,clean,1
20191122,문화일보,clean,44
20191122,미디어오늘,clean,5
20191122,서울경제,clean,67
20191122,서울신문,bearing,1
20191122,서울신문,clean,88
20191122,서울신문,gender,1
20191122,세계일보,clean,76
20191122,세계일보,gender,2
20191122,스포츠경향,clean,9
20191122,스포츠동아,clean,2
20191122,스포츠조선,clean,11
20191122,시사IN,clean,2
20191122,시사저널,clean,14
20191122,신동아,clean,1
20191122,아레나,clean,1
20191122,아시아경제,abuse,1
20191122,아시아경제,bearing,2
20191122,아시아경제,clean,129
20191122,아시아경제,gender,1
20191122,아이뉴스24,clean,5
20191122,연합뉴스,clean,533
20191122,연합뉴스,gender,7
20191122,연합뉴스TV,clean,100
20191122,오마이뉴스,clean,56
20191122,오토타임즈,clean,1
20191122,우먼동아일보,clean,2
20191122,우먼센스,clean,1
20191122,이데일리,bearing,1
20191122,이데일리,clean,81
20191122,일간스포츠,clean,10
20191122,조선일보,clean,78
20191122,조선일보,gender,1
20191122,중앙일보,clean,84
20191122,중앙일보,gender,2
20191122,중앙일보,profession,1
20191122,지디넷코리아,clean,1
20191122,채널A,clean,24
20191122,채널A,gender,1
20191122,쿠키뉴스,clean,110
20191122,티브이데일리,clean,2
20191122,파이낸셜뉴스,clean,96
20191122,프레시안,clean,80
20191122,프레시안,gender,1
20191122,한겨레,clean,33
20191122,한겨레,gender,1
20191122,한겨레21,clean,1
20191122,한국경제,clean,52
20191122,한국일보,clean,69
20191122,헤럴드경제,bearing,1
20191122,헤럴드경제,clean,98
20191123,JTBC,clean,17
20191123,KBS,clean,77
20191123,MBC,clean,66
20191123,MBN,clean,33
20191123,SBS,clean,59
20191123,YTN,clean,117
20191123,YTN,gender,1
20191123,경향신문,clean,15
20191123,국민일보,clean,20
20191123,노컷뉴스,clean,33
20191123,뉴스1,bearing,1
20191123,뉴스1,clean,149
20191123,뉴스1,gender,1
20191123,뉴시스,clean,133
20191123,더팩트,clean,8
20191123,데일리안,clean,4
20191123,동아일보,clean,30
20191123,럭셔리,clean,1
20191123,매일경제,clean,3
20191123,머니S,clean,35
20191123,머니투데이,clean,56
20191123,미디어오늘,clean,3
20191123,서울경제,clean,18
20191123,서울신문,clean,23
20191123,세계일보,clean,40
20191123,스포츠조선,clean,2
20191123,시사IN,clean,1
20191123,시사저널,clean,5
20191123,신동아,clean,5
20191123,아시아경제,clean,20
20191123,아이뉴스24,clean,1
20191123,연합뉴스,clean,248
20191123,연합뉴스,gender,1
20191123,연합뉴스TV,clean,55
20191123,오마이뉴스,clean,13
20191123,이데일리,clean,31
20191123,일간스포츠,clean,2
20191123,조선일보,clean,67
20191123,중앙SUNDAY,clean,20
20191123,중앙일보,clean,36
20191123,지디넷코리아,clean,1
20191123,채널A,clean,15
20191123,쿠키뉴스,clean,23
20191123,쿠키뉴스,gender,1
20191123,티브이데일리,clean,1
20191123,파이낸셜뉴스,clean,47
20191123,파이낸셜뉴스,gender,1
20191123,프레시안,clean,17
20191123,프레시안,gender,1
20191123,한겨레,clean,11
20191123,한국경제,clean,42
20191123,한국경제,gender,1
20191123,한국일보,clean,45
20191123,헤럴드경제,clean,9
20191124,JTBC,clean,19
20191124,KBS,clean,64
20191124,MBC,clean,50
20191124,MBN,clean,26
20191124,SBS,clean,48
20191124,SBS funE,clean,1
20191124,YTN,clean,120
20191124,경향신문,clean,67
20191124,경향신문,gender,1
20191124,국민일보,clean,47
20191124,국민일보,gender,1
20191124,노컷뉴스,clean,46
20191124,뉴스1,clean,292
20191124,뉴스1,gender,1
20191124,뉴시스,clean,182
20191124,뉴시스,gender,3
20191124,더팩트,clean,8
20191124,데일리안,clean,8
20191124,동아일보,clean,11
20191124,디지털타임스,clean,17
20191124,매일경제,clean,22
20191124,머니S,clean,27
20191124,머니투데이,clean,77
20191124,미디어오늘,clean,1
20191124,서울경제,clean,52
20191124,서울신문,clean,38
20191124,서울신문,gender,1
20191124,세계일보,bearing,1
20191124,세계일보,clean,60
20191124,스포츠경향,clean,3
20191124,스포츠동아,clean,2
20191124,스포츠조선,clean,6
20191124,시사저널,clean,3
20191124,신동아,clean,4
20191124,아시아경제,clean,64
20191124,아이뉴스24,clean,3
20191124,연합뉴스,clean,359
20191124,연합뉴스,profession,1
20191124,연합뉴스TV,clean,77
20191124,오마이뉴스,clean,17
20191124,우먼동아일보,clean,1
20191124,이데일리,clean,41
20191124,조선일보,clean,30
20191124,중앙일보,clean,62
20191124,지디넷코리아,clean,2
20191124,채널A,clean,13
20191124,쿠키뉴스,clean,26
20191124,쿠키뉴스,gender,1
20191124,파이낸셜뉴스,clean,71
20191124,프레시안,clean,30
20191124,프레시안,gender,1
20191124,한겨레,clean,32
20191124,한겨레21,clean,2
20191124,한국경제,clean,46
20191124,한국일보,clean,47
20191124,한국일보,profession,1
20191124,헤럴드경제,clean,20
20191125,EBS,clean,7
20191125,JTBC,clean,61
20191125,KBS,clean,179
20191125,MBC,clean,133
20191125,MBC연예,clean,1
20191125,MBN,clean,48
20191125,OSEN,clean,1
20191125,SBS,clean,113
20191125,SBS funE,clean,4
20191125,YTN,clean,210
20191125,경향신문,clean,101
20191125,국민일보,clean,92
20191125,국민일보,gender,1
20191125,노컷뉴스,bearing,1
20191125,노컷뉴스,clean,170
20191125,뉴스1,clean,722
20191125,뉴스1,gender,3
20191125,뉴스타파,clean,5
20191125,뉴시스,clean,523
20191125,뉴시스,gender,3
20191125,더팩트,clean,20
20191125,데일리안,clean,12
20191125,동아일보,clean,69
20191125,디지털타임스,clean,23
20191125,리빙센스,clean,1
20191125,마리끌레르,clean,2
20191125,매일경제,clean,44
20191125,머니S,clean,92
20191125,머니투데이,clean,154
20191125,머니투데이,gender,1
20191125,메종,clean,1
20191125,문화일보,bearing,1
20191125,문화일보,clean,40
20191125,미디어오늘,clean,5
20191125,베스트베이비,clean,2
20191125,서울경제,clean,96
20191125,서울신문,bearing,1
20191125,서울신문,clean,109
20191125,서울신문,molka,1
20191125,세계일보,bearing,1
20191125,세계일보,clean,89
20191125,스포츠경향,clean,3
20191125,스포츠경향,gender,1
20191125,스포츠동아,clean,5
20191125,스포츠조선,clean,9
20191125,시사IN,clean,2
20191125,시사저널,clean,16
20191125,신동아,clean,3
20191125,아시아경제,clean,140
20191125,아이뉴스24,clean,3
20191125,연합뉴스,clean,774
20191125,연합뉴스,gender,2
20191125,연합뉴스TV,clean,124
20191125,오마이뉴스,clean,60
20191125,우먼센스,clean,1
20191125,이데일리,clean,115
20191125,이데일리,gender,2
20191125,일간스포츠,clean,4
20191125,조선일보,clean,94
20191125,중앙일보,clean,116
20191125,중앙일보,gender,1
20191125,채널A,clean,25
20191125,쿠키뉴스,bearing,1
20191125,쿠키뉴스,clean,107
20191125,티브이데일리,clean,1
20191125,파이낸셜뉴스,bearing,1
20191125,파이낸셜뉴스,clean,146
20191125,파이낸셜뉴스,profession,1
20191125,프레시안,bearing,1
20191125,프레시안,clean,106
20191125,프레시안,gender,2
20191125,한겨레,clean,57
20191125,한겨레,profession,1
20191125,한겨레21,clean,2
20191125,한국경제,clean,79
20191125,한국경제,profession,1
20191125,한국일보,clean,103
20191125,한국일보,molka,1
20191125,헤럴드경제,clean,146
20191126,EBS,clean,11
20191126,JTBC,clean,61
20191126,KBS,clean,170
20191126,MBC,clean,129
